ds,yhat,yhat_lower,yhat_upper,y,cutoff
2022-02-14,556.7487562282756,529.4052143835702,585.9415145590211,540,2021-02-28
2022-02-15,554.2209976404173,524.6094468212914,582.1754124626437,603,2021-02-28
2022-02-16,554.9593898401992,526.7314031259926,583.1889696425616,557,2021-02-28
2022-02-17,555.2907324345249,527.2957932681556,584.3506861819509,563,2021-02-28
2022-02-18,562.7177584438028,533.4315628159496,590.1981034891996,569,2021-02-28
2022-02-19,559.0842363341832,529.1955914950075,589.9502082578017,584,2021-02-28
2022-02-20,558.6000222204076,529.1205194308166,587.1023868212573,552,2021-02-28
2022-02-21,554.8014855677249,525.9296596376169,583.7044022010053,575,2021-02-28
2022-02-22,552.2235857105524,522.7489923844983,581.3417512398863,577,2021-02-28
2022-02-23,552.9862459798006,524.6370813224677,580.5451124844996,545,2021-02-28
2022-02-24,553.4196795965796,523.3835863281639,582.6523817960199,593,2021-02-28
2022-02-25,561.0277316196406,531.08587602327,590.4526022334486,515,2021-02-28
2022-02-26,557.6528600563664,529.4305697859106,586.8778804222085,586,2021-02-28
2022-02-27,557.501138385065,531.0466928026555,588.4821615982798,583,2021-02-28
2022-02-28,554.1027062109274,525.3486847021107,584.5964578882432,562,2021-02-28
2021-05-30,560.2007374308749,530.42851630176,589.5145957281013,598,2021-05-29
2021-05-31,556.250037088385,525.7123267235133,586.8779153390512,574,2021-05-29
2021-06-01,555.262720952597,523.2501041649822,585.4832864330665,546,2021-05-29
2021-06-02,555.8754322205091,522.3181351194883,586.1289262942296,565,2021-05-29
2021-06-03,555.9663343780961,525.6773047917006,587.4185210110646,589,2021-05-29
2021-06-04,561.6709337146262,532.9124877907519,592.8193216685675,548,2021-05-29
2021-06-05,556.9866771385152,526.1242419428415,588.526514895537,574,2021-05-29
2021-06-06,558.4933680614096,528.9383755096986,589.7031953925406,545,2021-05-29
2021-06-07,555.1266201394554,523.4884649988433,584.8875691491247,581,2021-05-29
2021-06-08,554.7062347624758,525.0077263193263,584.6674850176423,559,2021-05-29
2021-06-09,555.8598784433981,525.6436600957503,586.5416832396876,568,2021-05-29
2021-06-10,556.4577444622486,528.927652740123,586.7330768567526,569,2021-05-29
2021-06-11,562.6284875438212,532.3664567735826,597.1453587904646,592,2021-05-29
2021-06-12,558.3639003365934,530.5101233922344,589.570531945988,568,2021-05-29
2021-06-13,560.2393744456402,528.5448580741827,591.3364915062346,579,2021-05-29
2021-06-14,557.1873667377681,526.6104093027418,586.6337093528471,549,2021-05-29
2021-06-15,557.0257586083034,525.1439621969045,585.1695632391519,569,2021-05-29
2021-06-16,558.3814869325498,532.0752721740473,588.7171238808519,555,2021-05-29
2021-06-17,559.1251342818164,527.6806575241686,590.3215257734075,576,2021-05-29
2021-06-18,565.3867709301172,534.397539050849,594.5949950865021,598,2021-05-29
2021-06-19,561.160521544575,530.4643126346184,590.8466438586593,577,2021-05-29
2021-06-20,563.0249036658525,534.1639238088535,593.9780722267691,584,2021-05-29
2021-06-21,559.9161631280379,528.5224431365145,590.0217060916472,614,2021-05-29
2021-06-22,559.6564984702836,530.5756826522253,589.728618208486,597,2021-05-29
2021-06-23,560.8775572191627,531.9694373611677,592.1263565235797,585,2021-05-29
2021-06-24,561.4548954459153,532.2022380952684,594.5179012528595,576,2021-05-29
2021-06-25,567.5236965103529,537.3457244732647,596.0673403571965,579,2021-05-29
2021-06-26,563.083224740793,532.374966802582,592.9682345034672,589,2021-05-29
2021-06-27,564.7170634199233,534.940914144998,594.551716067058,601,2021-05-29
2021-06-28,561.3663638522277,528.1740458385224,593.0581922552436,585,2021-05-29
2021-06-29,560.8579985374855,531.3899827487008,591.0798133597356,603,2021-05-29
2021-06-30,561.8280016529097,532.0314247334403,590.6961531337653,546,2021-05-29
2021-07-01,562.1559879541036,535.3016086709803,595.1000693942201,586,2021-05-29
2021-07-02,567.9808451448441,537.6230076123436,597.2750819444697,552,2021-05-29
2021-07-03,563.305174108093,532.1114963313486,593.6738125630241,606,2021-05-29
2021-07-04,564.7155246007029,534.0762549621156,593.8976797254309,554,2021-05-29
2021-07-05,561.1556511113647,528.7108529882898,590.5693485422335,555,2021-05-29
2021-07-06,560.4546796268774,530.0887610982758,587.9625050737201,559,2021-05-29
2021-07-07,561.2505661423103,531.5392353547174,591.6063375102257,565,2021-05-29
2021-07-08,561.4245356795208,532.0044164558311,592.0557697080684,567,2021-05-29
2021-07-09,567.1167946514249,538.026232446014,596.5152274316551,544,2021-05-29
2021-07-10,562.3309889832323,532.1590938646816,592.6921200639617,539,2021-05-29
2021-07-11,563.6544539319876,534.4428604269275,595.2470584702444,547,2021-05-29
2021-07-12,560.031479036805,529.6862011894247,590.2129640088385,566,2021-05-29
2021-07-13,559.2914781263534,528.8595589894803,590.8285705707353,604,2021-05-29
2021-07-14,560.0724448845151,531.5558435121357,588.3064162773275,547,2021-05-29
2021-07-15,560.2553829034332,529.9736311040629,589.3638414409619,590,2021-05-29
2021-07-16,565.9800037165738,532.6039847922076,597.0964271847122,560,2021-05-29
2021-07-17,561.249166340327,530.7083625398324,590.0085443828298,575,2021-05-29
2021-07-18,562.649105797388,532.6572842622033,593.4108815882984,556,2021-05-29
2021-07-19,559.1226759293911,530.1859776279965,590.6613208786971,605,2021-05-29
2021-07-20,558.4974985640126,526.8255982170901,589.0333959138919,534,2021-05-29
2021-07-21,559.409401839859,529.889906738484,589.4486329286976,578,2021-05-29
2021-07-22,559.7368389797376,530.973179465682,590.8029828009126,586,2021-05-29
2021-07-23,565.6165833133786,533.9487745817261,595.3233432194546,557,2021-05-29
2021-07-24,561.0481752210727,529.7494507713351,591.6882187851476,564,2021-05-29
2021-07-25,562.614170338952,531.9149276276083,593.6906172691504,572,2021-05-29
2021-07-26,559.2534158234098,527.0934736879915,589.3520315489016,621,2021-05-29
2021-07-27,558.7892477613354,526.908380881903,588.7193512245898,617,2021-05-29
2021-07-28,559.8529930067904,530.3377034184243,590.3555987339649,564,2021-05-29
2021-07-29,560.3184666099481,529.9717996952776,591.6322626223265,533,2021-05-29
2021-07-30,566.3177598771084,535.1301783453566,592.9078515435638,554,2021-05-29
2021-07-31,561.8457933187417,531.6357400213013,593.9381833820836,563,2021-05-29
2021-08-01,563.4806817707201,533.7580620370799,594.5173295827672,555,2021-05-29
2021-08-02,560.1571358253312,530.5294804967706,590.8680495298825,547,2021-05-29
2021-08-03,559.6947894504727,529.7635033276428,588.6537384779218,589,2021-05-29
2021-08-04,560.7218334048243,529.9404425475644,593.4229265983977,594,2021-05-29
2021-08-05,561.1096415795087,531.2200583196453,593.1915853904511,540,2021-05-29
2021-08-06,566.988681027154,536.878935064741,594.9432697190964,513,2021-05-29
2021-08-07,562.3531755499168,533.7149522213113,593.5009114992923,562,2021-05-29
2021-08-08,563.7815657817117,533.8935046308661,592.8715524754072,602,2021-05-29
2021-08-09,560.2099857379028,529.9123900686009,590.7777268769037,544,2021-05-29
2021-08-10,559.4606418831904,528.119484611004,588.2259864096384,554,2021-05-29
2021-08-11,560.1654709799004,529.383714840672,591.8649945933491,572,2021-05-29
2021-08-12,560.2007611201963,530.7968861564423,589.7959410732855,627,2021-05-29
2021-08-13,565.703024715669,534.4325937167628,595.8146189212788,577,2021-05-29
2021-08-14,560.6735921730192,530.8641069400646,589.1844570020335,553,2021-05-29
2021-08-15,561.698968971391,531.5724136593675,591.6784161502653,580,2021-05-29
2021-08-16,557.7241768738014,526.9982862330593,585.6526563758263,558,2021-05-29
2021-08-17,556.5809670867557,523.6258529593276,588.708545585474,601,2021-05-29
2021-08-18,556.9112843918984,526.136241700012,586.2591223747817,569,2021-05-29
2021-08-19,556.6016703783495,525.5390388496609,587.4884383210797,577,2021-05-29
2021-08-20,561.7988991690959,531.3212074676443,592.466970503856,584,2021-05-29
2021-08-21,556.5143197863899,525.716819139014,585.8537283378511,579,2021-05-29
2021-08-22,557.3439539607045,527.667519840727,588.9272104657432,538,2021-05-29
2021-08-23,553.2415767238284,524.9794043138057,581.8600954266524,544,2021-05-29
2021-08-24,552.0466745566508,522.0801305980224,581.0516192645264,595,2021-05-29
2021-08-25,552.4076672313347,522.9563799541903,582.62634157586,521,2021-05-29
2021-08-26,552.2160885511037,520.6034125387939,582.4429471783121,589,2021-05-29
2021-08-27,557.6220262088278,527.0683606084508,588.9391549197234,591,2021-05-29
2021-08-28,552.6383012845836,523.2479453241336,580.3278413871424,566,2021-05-29
2021-08-29,553.8604419109054,521.8530862367118,582.6176692508312,502,2021-05-29
2021-08-30,550.2396833324384,519.813897590613,580.3777364825584,575,2021-05-29
2021-08-31,549.6108930113118,520.6040496897168,579.9072472876455,599,2021-05-29
2021-09-01,550.6158096500075,520.5538125565553,577.933989789613,590,2021-05-29
2021-09-02,551.1372928022539,523.3355264699704,582.1817588228303,558,2021-05-29
2021-09-03,557.31488341486,527.8874659177185,586.9476094453656,563,2021-05-29
2021-09-04,553.1491545510985,521.1943103926488,581.5189726868729,571,2021-05-29
2021-09-05,555.2219041553765,524.8873534793288,584.9356075681549,584,2021-05-29
2021-09-06,552.4694180511772,522.1357425417705,581.6227096530677,561,2021-05-29
2021-09-07,552.7106964943549,524.1188361236278,585.6635058333892,528,2021-05-29
2021-09-08,554.571026640346,523.6743563507831,586.1329158581711,531,2021-05-29
2021-09-09,555.9165900459959,524.5158407083159,586.4635082874584,592,2021-05-29
2021-09-10,562.8703971405995,531.873027260788,591.6644685989697,523,2021-05-29
2021-09-11,559.4170188593914,527.3802950879837,589.3062746133945,603,2021-05-29
2021-09-12,562.1231578219639,533.9248894235368,593.7001348486081,539,2021-05-29
2021-09-13,559.9112775990726,531.9387852374113,588.371020108602,533,2021-05-29
2021-09-14,560.5881738275567,529.9147280313454,590.1363070531463,572,2021-05-29
2021-09-15,562.7688603171364,531.9203373515487,593.0690108866711,592,2021-05-29
2021-09-16,564.3114506585576,532.4076304822553,596.1422053798403,610,2021-05-29
2021-09-17,571.3333195062727,541.83277722848,601.0446624269925,593,2021-05-29
2021-09-18,567.8160070424847,539.135923092311,597.9861931877766,572,2021-05-29
2021-09-19,570.3259035957924,540.7685170014091,600.5670838853682,552,2021-05-29
2021-09-20,567.7879289951528,538.083981385167,599.5963232043713,595,2021-05-29
2021-09-21,568.01408803505,537.2866441842848,597.3699227482781,532,2021-05-29
2021-09-22,569.6272744832754,539.075836727436,599.0306758836807,596,2021-05-29
2021-09-23,570.4960051458606,540.4260048668999,598.8893869494569,565,2021-05-29
2021-09-24,576.7503708885818,543.7348405906972,607.2264909276784,537,2021-05-29
2021-09-25,572.3866725198635,540.5541993454498,602.5196417194093,587,2021-05-29
2021-09-26,573.987784488578,544.4624266012087,604.1442312459102,554,2021-05-29
2021-09-27,570.4964684014409,540.8624311284842,600.9853258441271,555,2021-05-29
2021-09-28,569.7435264257548,539.1768783178245,597.7861069835402,580,2021-05-29
2021-09-29,570.3711767489314,540.2345268076507,600.3158526522587,583,2021-05-29
2021-09-30,570.2673431539491,539.0479785614478,599.8768411101319,573,2021-05-29
2021-10-01,575.5811566855427,544.0199492737192,606.8326975298487,560,2021-05-29
2021-10-02,570.3271486311169,539.7371171951171,599.4769503695265,562,2021-05-29
2021-10-03,571.1051890311683,540.8519115230051,600.2178466536717,567,2021-05-29
2021-10-04,566.8734036275657,536.7436379283834,598.1182329232483,624,2021-05-29
2021-10-05,565.4759695659968,534.1252786790494,596.3776035641777,557,2021-05-29
2021-10-06,565.56618134175,536.112563563971,597.0366436476248,541,2021-05-29
2021-10-07,565.0404871760333,533.2918566416874,597.6445682500865,594,2021-05-29
2021-10-08,570.0538005074386,540.2666634277333,601.6485636862317,618,2021-05-29
2021-10-09,564.6235709255534,535.539071423581,593.9158925354226,569,2021-05-29
2021-10-10,565.349672106383,534.5091289355977,597.7607831884808,571,2021-05-29
2021-10-11,561.187341145154,527.9061894210697,590.5069286429498,559,2021-05-29
2021-10-12,559.9750691784748,529.8569171125959,589.5134413723333,559,2021-05-29
2021-10-13,560.3578324498067,529.3844380883064,591.1961825255196,560,2021-05-29
2021-10-14,560.221359809504,528.4411870625216,591.5048332228496,555,2021-05-29
2021-10-15,565.7077353822528,535.1269730118852,597.5042407967082,575,2021-05-29
2021-10-16,560.8198131688337,531.4068948186595,591.5719816387109,592,2021-05-29
2021-10-17,562.1414921740014,531.5318364736555,590.701077783901,602,2021-05-29
2021-10-18,558.6110763108477,527.6911800291127,586.2246220749925,550,2021-05-29
2021-10-19,558.049607924152,526.7928604589813,589.6280015486715,598,2021-05-29
2021-10-20,559.0845524244413,530.2904459930144,589.1448080171859,564,2021-05-29
2021-10-21,559.5845180646126,530.062622601876,588.5808054325236,570,2021-05-29
2021-10-22,565.6752976551564,536.2486427364768,596.6283812651384,565,2021-05-29
2021-10-23,561.3446973967962,531.0901903834455,594.5973177838918,600,2021-05-29
2021-10-24,563.1631904947243,535.9738188549346,594.0627405046982,540,2021-05-29
2021-10-25,560.0576098379877,531.8211119230759,590.1398940913664,525,2021-05-29
2021-10-26,559.8397598510577,529.4844164449456,591.0302036154238,595,2021-05-29
2021-10-27,561.1303177464963,529.8445624901916,592.5130020926129,558,2021-05-29
2021-10-28,561.7937026176744,532.9212302219848,591.5814959402262,546,2021-05-29
2021-10-29,567.9541954018509,538.6001508223533,596.3054206946231,572,2021-05-29
2021-10-30,563.6007730554965,534.7016520582755,591.7251634858937,569,2021-05-29
2021-10-31,565.307694751118,533.3551543883084,595.2848362133565,578,2021-05-29
2021-11-01,562.0080565026204,531.6088494310809,593.2222504127452,528,2021-05-29
2021-11-02,561.5221983705662,530.3522801961095,593.1088206788997,580,2021-05-29
2021-11-03,562.4813403305861,533.2723736361858,592.6142633002933,546,2021-05-29
2021-11-04,562.7621327479699,532.3991582930395,592.5364909675316,546,2021-05-29
2021-11-05,568.502413435069,536.6817066020526,595.8956768696875,597,2021-05-29
2021-11-06,563.705644775846,534.1479976059052,595.1185416959654,529,2021-05-29
2021-11-07,564.9610797856017,535.6311570748098,596.3898636963374,562,2021-05-29
2021-11-08,561.2168851811714,531.6866490382171,590.9170526622854,566,2021-05-29
2021-11-09,560.3081175695866,528.3191290352481,590.6856545903124,563,2021-05-29
2021-11-10,560.8799407511244,531.2412605015851,591.0843313847315,583,2021-05-29
2021-11-11,560.8217816204507,530.2353665280798,592.1579805866382,578,2021-05-29
2021-11-12,566.2827274897676,536.1043041774009,597.5053499243918,569,2021-05-29
2021-11-13,561.2756481747857,532.0344573316238,592.3926807596026,578,2021-05-29
2021-11-14,562.3971003018877,532.2883393434954,592.092949791922,562,2021-05-29
2021-11-15,558.6002490018094,528.2806684724893,588.1893824036017,564,2021-05-29
2021-11-16,557.7227084904588,529.3288096836319,588.4798797635157,509,2021-05-29
2021-11-17,558.4096930818281,527.0768726878459,589.4639930197477,571,2021-05-29
2021-11-18,558.5481777248492,528.1690068163236,589.9827185160544,604,2021-05-29
2021-11-19,564.2823705159839,533.7732571000023,593.6298406684439,615,2021-05-29
2021-11-20,559.6179781866077,528.16296852989,587.1844774844093,528,2021-05-29
2021-11-21,561.1423177851278,530.6828420023813,592.8027333387499,572,2021-05-29
2021-11-22,557.7975037024262,527.8900009327996,587.4189485774385,568,2021-05-29
2021-11-23,557.408603921052,527.9183933106341,588.4778455308154,537,2021-05-29
2021-11-24,558.6071480239032,529.9294221595788,589.6833440297581,557,2021-05-29
2021-11-25,559.26567591359,529.4054336069379,588.7116508020646,539,2021-05-29
2021-11-26,565.5136187067593,534.7763114837543,594.8597516153665,550,2021-05-29
2021-11-27,561.3419812808514,532.5163483424045,591.7144341992264,558,2021-05-29
2021-11-28,563.3238679599388,533.1386269792534,594.5239925413536,624,2021-05-29
2021-11-29,560.388068876273,528.6442095209543,588.2767979760054,539,2021-05-29
2021-11-30,560.3475897210038,530.1881448804279,590.5771793899352,591,2021-05-29
2021-12-01,561.8234970140609,530.5898256807502,592.7885423026456,549,2021-05-29
2021-12-02,562.6797584880571,534.2888615904836,594.2036489246287,557,2021-05-29
2021-12-03,569.0393620075556,536.1317264502834,597.4075283962522,613,2021-05-29
2021-12-04,564.8891759932432,535.400820607271,594.7464439131375,556,2021-05-29
2021-12-05,566.8005880449892,538.1027586658656,597.3274646369782,547,2021-05-29
2021-12-06,563.703136354123,533.6088082680927,591.6625810881083,570,2021-05-29
2021-12-07,563.4130155962023,531.9380686984069,595.3337686856286,565,2021-05-29
2021-12-08,564.5568303594544,534.935680027461,596.454014518012,596,2021-05-29
2021-12-09,565.0062785459189,536.2095628894009,595.3157630829672,551,2021-05-29
2021-12-10,570.8940528374962,538.6454463355711,600.2467524305134,543,2021-05-29
2021-12-11,566.2184295603829,536.6428176558583,597.8293432621639,579,2021-05-29
2021-12-12,567.563589511873,538.8297502128993,597.5909368491723,575,2021-05-29
2021-12-13,563.8728944882165,532.0873650839535,593.7360143196155,587,2021-05-29
2021-12-14,562.977011368128,531.2985991031165,594.4949218493567,605,2021-05-29
2021-12-15,563.517267692467,535.3716863905354,592.7920498441247,573,2021-05-29
2021-12-16,563.3799324738783,534.1641200287662,593.1874617073377,572,2021-05-29
2021-12-17,568.7117217117822,538.2474470279161,599.6439927758045,613,2021-05-29
2021-12-18,563.5240090937315,535.4046221469595,596.8223433970709,547,2021-05-29
2021-12-19,564.4127970396322,534.4592421658167,595.8479312530908,521,2021-05-29
2021-12-20,560.3316815666275,529.3835457276987,589.7718827653514,563,2021-05-29
2021-12-21,559.1197114382793,527.5974364126538,590.4646316227166,553,2021-05-29
2021-12-22,559.4245327766569,528.6951600328298,587.529028453467,549,2021-05-29
2021-12-23,559.1365185343723,528.4095166819324,589.2025395723581,570,2021-05-29
2021-12-24,564.4041862368474,533.5464017926205,594.6030408680825,608,2021-05-29
2021-12-25,559.238386571239,529.1553522640924,590.3046457753378,510,2021-05-29
2021-12-26,560.2323181860379,529.1219483020956,588.8329186960493,583,2021-05-29
2021-12-27,556.334600495129,528.204195942738,587.4288752954457,588,2021-05-29
2021-12-28,555.3773014327774,523.6661366927427,583.8717211071641,583,2021-05-29
2021-12-29,555.9993060935891,523.1718969177025,585.6156353075892,543,2021-05-29
2021-12-30,556.080718841147,528.0965192399161,588.4456283927021,575,2021-05-29
2021-12-31,561.7585941140904,531.4291992578378,591.9420485490828,596,2021-05-29
2022-01-01,557.0314691986529,527.8339199216954,588.1597029999925,545,2021-05-29
2022-01-02,558.4797441698016,528.1907726320769,587.1839568304914,573,2021-05-29
2022-01-03,555.0391300762474,523.7502381832535,585.8781171787653,570,2021-05-29
2022-01-04,554.5290513517064,524.5416143124376,585.4616966618147,574,2021-05-29
2022-01-05,555.576377496253,524.5552387430557,586.3611699116318,579,2021-05-29
2022-01-06,556.050166109221,526.3084019754843,585.2646866921573,546,2021-05-29
2022-01-07,562.077702693247,530.4096954370799,591.6435688719316,554,2021-05-29
2022-01-08,557.6493016639951,526.1441809979016,589.6018240079383,540,2021-05-29
2022-01-09,559.3389061619134,528.7357180186307,589.650429228152,517,2021-05-29
2022-01-10,556.0777015826703,525.1557156926718,587.5986938622382,532,2021-05-29
2022-01-11,555.6826242713532,523.1176569704908,586.2097811445141,550,2021-05-29
2022-01-12,556.7801376368458,526.3802401466189,585.3984540523978,521,2021-05-29
2022-01-13,557.2409568071665,526.986622013236,585.5299597764882,595,2021-05-29
2022-01-14,563.1960081339441,533.4719104530492,593.4214937725102,560,2021-05-29
2022-01-15,558.6410906890029,528.5888738007775,588.729493775598,576,2021-05-29
2022-01-16,560.1572817944658,531.0420851315912,590.6340533103237,572,2021-05-29
2022-01-17,556.6843075499911,525.0471399226122,585.5444635261019,536,2021-05-29
2022-01-18,556.0487672721977,526.036306910682,588.620187032703,628,2021-05-29
2022-01-19,556.8875927731026,525.3337359726274,588.670772737168,542,2021-05-29
2022-01-20,557.082433214292,525.8514093289563,588.366306570795,588,2021-05-29
2022-01-21,562.7752621210816,533.4875873573466,592.3612994162738,538,2021-05-29
2022-01-22,557.9726843361902,526.7913770601868,587.7740259370851,546,2021-05-29
2022-01-23,559.2659956352787,527.1833211542212,589.1276520376819,561,2021-05-29
2022-01-24,555.6042263823207,527.0626613196453,588.3055814675164,620,2021-05-29
2022-01-25,554.822067979575,525.9176393191443,586.3648525679832,581,2021-05-29
2022-01-26,555.5630720171654,525.0951009096235,586.2450834190853,579,2021-05-29
2022-01-27,555.7138207082461,524.0706658197337,584.9352665479527,572,2021-05-29
2022-01-28,561.4193716887287,532.5139568507005,592.1066167279072,575,2021-05-29
2022-01-29,556.6874599043288,525.8757563687685,589.5400517555402,619,2021-05-29
2022-01-30,558.1085125571016,527.7989933447197,587.6708999996707,539,2021-05-29
2022-01-31,554.628709947063,524.7667912895154,585.8423310448906,592,2021-05-29
2022-02-01,554.0779905856797,525.6629904602752,584.8676857580482,599,2021-05-29
2022-02-02,555.0933882803852,527.3528173607372,583.6192016004654,621,2021-05-29
2022-02-03,555.5533958069524,523.3076085703333,587.3772013129296,628,2021-05-29
2022-02-04,561.5936526275106,532.3281372576366,591.3842652850959,587,2021-05-29
2022-02-05,557.2114322684746,525.3848950015698,586.6925473547278,563,2021-05-29
2022-02-06,558.9859769383766,529.2900070766957,588.1052983076086,527,2021-05-29
2022-02-07,555.8519027899835,525.8870492871171,585.1642332422977,544,2021-05-29
2022-02-08,555.627564006423,525.8226215220237,587.2533258661477,546,2021-05-29
2022-02-09,556.9387527445685,529.527041477744,587.6033428228212,576,2021-05-29
2022-02-10,557.6534187285343,528.7751315983547,586.7625673629321,594,2021-05-29
2022-02-11,563.8976952842204,533.9755208485132,595.0743649028132,494,2021-05-29
2022-02-12,559.6606972323842,529.7174770432292,588.3846612832245,563,2021-05-29
2022-02-13,561.5151287915648,529.3584693056071,592.2460641655422,557,2021-05-29
2022-02-14,558.3909165118963,527.4161844382166,590.3442170790656,540,2021-05-29
2022-02-15,558.1037483299224,527.0953219406764,587.0210545137793,603,2021-05-29
2022-02-16,559.2788901909599,532.2641611166486,589.6724961860604,557,2021-05-29
2022-02-17,559.7859601170007,530.2933445586248,589.0712137509537,563,2021-05-29
2022-02-18,565.7549443874902,536.546272663736,597.9729289544922,569,2021-05-29
2022-02-19,561.1809209852593,532.3665847435207,589.100643964515,584,2021-05-29
2022-02-20,562.6445300696374,531.4704331411856,592.2729111991213,552,2021-05-29
2022-02-21,559.0854099423418,530.4198134147749,588.2402510560661,575,2021-05-29
2022-02-22,558.3304847852909,527.713949005457,588.2688702354924,577,2021-05-29
2022-02-23,559.0174824062032,530.1245967796996,587.9556884762189,545,2021-05-29
2022-02-24,559.0293700728673,527.8771370600236,590.2199448186166,593,2021-05-29
2022-02-25,564.5100024882239,535.7016804983205,595.4996559925858,515,2021-05-29
2022-02-26,559.4684573635485,530.2119800088109,591.8993123269795,586,2021-05-29
2022-02-27,560.499109283467,528.4657530563949,588.4888407726877,583,2021-05-29
2022-02-28,556.554671579869,524.6336041486281,587.914743252497,562,2021-05-29
2022-03-01,555.4741037424615,524.708249994383,586.8006819304157,577,2021-05-29
2022-03-02,555.9057735307936,525.6112437670432,587.5720804867857,564,2021-05-29
2022-03-03,555.7415721619644,525.2183731624701,586.0293794355788,560,2021-05-29
2022-03-04,561.132285992943,531.5512390453714,591.4244423733603,540,2021-05-29
2022-03-05,556.0917083230058,526.5766294183064,586.2884463238306,540,2021-05-29
2022-03-06,557.2165487461025,526.991072752986,586.9631148559664,592,2021-05-29
2022-03-07,553.4593748765027,523.6833183890642,583.8328674647169,595,2021-05-29
2022-03-08,552.6564873035547,522.5418431533689,583.4152227408715,582,2021-05-29
2022-03-09,553.4511183890259,523.8870514098145,583.3880127715767,566,2021-05-29
2022-03-10,553.7276528037576,523.8490828592141,582.3871951863125,556,2021-05-29
2022-03-11,559.627170825165,529.2970096282564,588.6898649037503,552,2021-05-29
2022-03-12,555.1517937652532,525.8002916604323,586.1882192914259,586,2021-05-29
2022-03-13,556.8848829574875,527.3849443018257,586.8337772003466,571,2021-05-29
2022-03-14,553.7643195409884,522.8380349380315,583.9337589252522,580,2021-05-29
2022-03-15,553.6107569371626,523.9546127853606,583.6486092213964,576,2021-05-29
2022-03-16,555.0512265403519,525.0442913337242,583.4490183122149,560,2021-05-29
2022-03-17,555.9537835749518,525.8779301061446,584.103440419343,567,2021-05-29
2022-03-18,562.4434826444111,535.0930303794455,590.5992282731621,557,2021-05-29
2022-03-19,558.5071506121063,527.6326473620429,587.2200391511113,585,2021-05-29
2022-03-20,560.7139966023697,530.0419318103394,591.4390737335137,545,2021-05-29
2022-03-21,557.9892751318719,525.291436107711,587.5864592490456,569,2021-05-29
2022-03-22,558.1428837601125,528.8983633290201,588.5521272080858,575,2021-05-29
2022-03-23,559.7932662862985,527.5825565812347,591.6045221776083,575,2021-05-29
2022-03-24,560.8023002248849,530.6429655504807,589.1764988653849,534,2021-05-29
2022-03-25,567.2914513669404,536.2281389518581,597.5018634608247,552,2021-05-29
2022-03-26,563.2466580342099,532.4503900587148,592.6500651927341,623,2021-05-29
2022-03-27,565.2389816063965,533.1719976763459,598.4757879218272,554,2021-05-29
2022-03-28,562.1982380368792,532.0362596808402,591.086975885928,555,2021-05-29
2022-03-29,561.9414923975239,530.3337440172799,592.4845680780592,574,2021-05-29
2022-03-30,563.096790061738,531.4819874522973,593.4700416719445,553,2021-05-29
2022-03-31,563.5378076967885,531.6079333607618,592.8364711179878,546,2021-05-29
2022-04-01,569.3997130460966,538.9080465645723,598.633014341335,575,2021-05-29
2022-04-02,564.6837038475624,532.6076621849063,593.5040683914777,583,2021-05-29
2022-04-03,565.9772715591013,535.8800313289629,595.8201194056446,576,2021-05-29
2022-04-04,562.2274148019185,532.022256270701,590.6801598049669,611,2021-05-29
2022-04-05,561.2686955819295,530.4745145543149,592.5794999162655,578,2021-05-29
2022-04-06,561.7465234436867,531.4217455686405,593.1376386586546,543,2021-05-29
2022-04-07,561.5513624852348,530.2258754066637,592.1592841497414,610,2021-05-29
2022-04-08,566.8341618651041,537.5828239123206,596.7470390465788,583,2021-05-29
2022-04-09,561.6104913793298,531.0189754650529,592.2445824254588,588,2021-05-29
2022-04-10,562.4804382900921,532.0797043689274,594.2971573897736,575,2021-05-29
2022-04-11,558.4014998270163,531.1217685495266,587.7084677644963,593,2021-05-29
2022-04-12,557.2163726807726,526.9502792989632,587.6575899182684,545,2021-05-29
2022-04-13,557.5760314348989,528.3967201784402,588.2642242331882,568,2021-05-29
2022-04-14,557.3737960148843,528.1340036459592,588.5076739193289,559,2021-05-29
2022-04-15,562.7606921654941,532.6793541311195,593.467118547329,560,2021-05-29
2022-04-16,557.7495880630383,528.1382996588325,588.0717953869159,542,2021-05-29
2022-04-17,558.9351628942592,529.321380641023,590.0039014218823,548,2021-05-29
2022-04-18,555.2669396143725,526.6280176438979,587.0899492875357,561,2021-05-29
2022-04-19,554.577279210463,526.0971100229948,583.388005014238,555,2021-05-29
2022-04-20,555.5047227569165,525.8385112137681,586.4578647495396,538,2021-05-29
2022-04-21,555.9283741816978,524.2932549396725,584.3354569907137,550,2021-05-29
2022-04-22,561.9836192962954,532.5822988340132,593.2751568653099,542,2021-05-29
2022-04-23,557.6666546766327,526.8609401307984,588.4308362919492,546,2021-05-29
2022-04-24,559.5548719098327,530.4503538460996,588.2892761044092,576,2021-05-29
2022-04-25,556.580318586318,526.4372133684399,587.5384709395868,535,2021-05-29
2022-04-26,556.5581223087297,526.7449435041273,586.1635828997393,550,2021-05-29
2022-04-27,558.1102530235931,526.829689568808,587.1042951611695,604,2021-05-29
2022-04-28,559.1003059783158,528.7293659726885,589.1020146929945,590,2021-05-29
2022-04-29,565.649590883526,536.0981927462886,593.3486735407301,580,2021-05-29
2022-04-30,561.7419917948529,532.5394015730532,590.5154306608767,604,2021-05-29
2022-05-01,563.9446352851836,530.8498471942048,592.5875097669284,563,2021-05-29
