ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-12-07,567.5066543327297,538.8435335404381,598.7728325593771,567.5066543327297,567.5066543327297,1.9364645948533834,1.9364645948533834,1.9364645948533834,-1.1672393741228888,-1.1672393741228888,-1.1672393741228888,3.103703968976272,3.103703968976272,3.103703968976272,0.0,0.0,0.0,569.4431189275831
2020-12-08,567.5016411739333,538.9173443214572,602.2275395533852,567.5016411739333,567.5016411739333,3.4035074190111447,3.4035074190111447,3.4035074190111447,-0.164223795829876,-0.164223795829876,-0.164223795829876,3.5677312148410203,3.5677312148410203,3.5677312148410203,0.0,0.0,0.0,570.9051485929444
2020-12-09,567.4966280151369,539.4125189605616,600.8681856413046,567.4966280151369,567.4966280151369,1.8468524777201227,1.8468524777201227,1.8468524777201227,-2.1197508359917543,-2.1197508359917543,-2.1197508359917543,3.966603313711877,3.966603313711877,3.966603313711877,0.0,0.0,0.0,569.3434804928571
2020-12-10,567.4916148563406,544.2380156481757,601.902827190051,567.4916148563406,567.4916148563406,5.001491081286504,5.001491081286504,5.001491081286504,0.7127744359958585,0.7127744359958585,0.7127744359958585,4.288716645290646,4.288716645290646,4.288716645290646,0.0,0.0,0.0,572.4931059376271
2020-12-11,567.4866016975441,542.9684254195499,605.4146128710568,567.4866016975441,567.4866016975441,6.433818458619048,6.433818458619048,6.433818458619048,1.909787007958598,1.909787007958598,1.909787007958598,4.52403145066045,4.52403145066045,4.52403145066045,0.0,0.0,0.0,573.9204201561631
2020-12-12,567.4815885387477,542.7662406990047,605.5026874888603,567.4815885387477,567.4815885387477,5.476849507200411,5.476849507200411,5.476849507200411,0.8124879209089363,0.8124879209089363,0.8124879209089363,4.664361586291474,4.664361586291474,4.664361586291474,0.0,0.0,0.0,572.9584380459481
2020-12-13,567.4765753799513,541.8481315187105,601.3867317848675,567.4765753799513,567.4765753799513,4.719782734438654,4.719782734438654,4.719782734438654,0.01616464107131411,0.01616464107131411,0.01616464107131411,4.70361809336734,4.70361809336734,4.70361809336734,0.0,0.0,0.0,572.19635811439
2020-12-14,567.471562221155,538.8303704615355,604.2504918795183,567.471562221155,567.471562221155,3.470760139013105,3.470760139013105,3.470760139013105,-1.1672393741211045,-1.1672393741211045,-1.1672393741211045,4.6379995131342096,4.6379995131342096,4.6379995131342096,0.0,0.0,0.0,570.9423223601681
2020-12-15,567.4665490623585,540.8247614029461,601.270421038877,567.4665490623585,567.4665490623585,4.301899536038533,4.301899536038533,4.301899536038533,-0.16422379582672436,-0.16422379582672436,-0.16422379582672436,4.466123331865258,4.466123331865258,4.466123331865258,0.0,0.0,0.0,571.768448598397
2020-12-16,567.4615359035621,538.863639255977,600.6309050664414,567.4615359035621,567.4615359035621,2.0693437195520175,2.0693437195520175,2.0693437195520175,-2.1197508359934147,-2.1197508359934147,-2.1197508359934147,4.189094555545432,4.189094555545432,4.189094555545432,0.0,0.0,0.0,569.5308796231141
2020-12-17,567.4565227447657,541.2546784355085,603.2790709567803,567.4565227447657,567.4565227447657,4.52328358535124,4.52328358535124,4.52328358535124,0.7127744359966914,0.7127744359966914,0.7127744359966914,3.8105091493545484,3.8105091493545484,3.8105091493545484,0.0,0.0,0.0,571.979806330117
2020-12-18,567.4515095859693,543.5822820980579,604.8324054388617,567.4515095859693,567.4515095859693,5.246178888523149,5.246178888523149,5.246178888523149,1.9097870079601391,1.9097870079601391,1.9097870079601391,3.336391880563009,3.336391880563009,3.336391880563009,0.0,0.0,0.0,572.6976884744925
2020-12-19,567.4464964271729,539.8383133742818,599.217311475263,567.4464964271729,567.4464964271729,3.5875578456982513,3.5875578456982513,3.5875578456982513,0.8124879209116067,0.8124879209116067,0.8124879209116067,2.775069924786645,2.775069924786645,2.775069924786645,0.0,0.0,0.0,571.0340542728711
2020-12-20,567.4414832683766,538.5846220619343,599.208360285145,567.4414832683766,567.4414832683766,2.153150023445982,2.153150023445982,2.153150023445982,0.016164641071801305,0.016164641071801305,0.016164641071801305,2.136985382374181,2.136985382374181,2.136985382374181,0.0,0.0,0.0,569.5946332918226
2020-12-21,567.4364701095802,537.4978280734325,597.281220650947,567.4364701095802,567.4364701095802,0.2672121791743928,0.2672121791743928,0.2672121791743928,-1.16723937411932,-1.16723937411932,-1.16723937411932,1.434451553293713,1.434451553293713,1.434451553293713,0.0,0.0,0.0,567.7036822887546
2020-12-22,567.4314569507837,538.3537273114575,598.0045651668761,567.4314569507837,567.4314569507837,0.5171355906179066,0.5171355906179066,0.5171355906179066,-0.16422379582748836,-0.16422379582748836,-0.16422379582748836,0.681359386445395,0.681359386445395,0.681359386445395,0.0,0.0,0.0,567.9485925414017
2020-12-23,567.4264437919874,533.6975686822453,596.6012509889948,567.4264437919874,567.4264437919874,-2.226908927744391,-2.226908927744391,-2.226908927744391,-2.119750835989883,-2.119750835989883,-2.119750835989883,-0.1071580917545082,-0.1071580917545082,-0.1071580917545082,0.0,0.0,0.0,565.199534864243
2020-12-24,567.421430633191,536.4068228919838,598.0042197999755,567.421430633191,567.421430633191,-0.20231995841068834,-0.20231995841068834,-0.20231995841068834,0.7127744359975243,0.7127744359975243,0.7127744359975243,-0.9150943944082127,-0.9150943944082127,-0.9150943944082127,0.0,0.0,0.0,567.2191106747803
2020-12-25,567.4164174743946,536.6768732154783,599.9447228874174,567.4164174743946,567.4164174743946,0.1838256648408065,0.1838256648408065,0.1838256648408065,1.909787007956266,1.909787007956266,1.909787007956266,-1.7259613431154592,-1.7259613431154592,-1.7259613431154592,0.0,0.0,0.0,567.6002431392354
2020-12-26,567.4114043155981,535.0445617141903,596.6358074502338,567.4114043155981,567.4114043155981,-1.7107055341054218,-1.7107055341054218,-1.7107055341054218,0.8124879209168491,0.8124879209168491,0.8124879209168491,-2.5231934550222705,-2.5231934550222705,-2.5231934550222705,0.0,0.0,0.0,565.7006987814927
2020-12-27,567.4063911568018,534.9944885057696,593.7242869850678,567.4063911568018,567.4063911568018,-3.2743894291374795,-3.2743894291374795,-3.2743894291374795,0.01616464106813313,0.01616464106813313,0.01616464106813313,-3.2905540702056135,-3.2905540702056135,-3.2905540702056135,0.0,0.0,0.0,564.1320017276643
2020-12-28,567.4013779980054,530.778127420782,593.6240379614541,567.4013779980054,567.4013779980054,-5.179771678079534,-5.179771678079534,-5.179771678079534,-1.1672393741197127,-1.1672393741197127,-1.1672393741197127,-4.012532303959821,-4.012532303959821,-4.012532303959821,0.0,0.0,0.0,562.2216063199259
2020-12-29,567.396364839209,532.4763547139722,593.7905933473108,567.396364839209,567.396364839209,-4.838943973771803,-4.838943973771803,-4.838943973771803,-0.16422379582825222,-0.16422379582825222,-0.16422379582825222,-4.674720177943551,-4.674720177943551,-4.674720177943551,0.0,0.0,0.0,562.5574208654372
2020-12-30,567.3913516804125,527.0815384379208,590.196646464143,567.3913516804125,567.3913516804125,-7.38391068871329,-7.38391068871329,-7.38391068871329,-2.1197508359915433,-2.1197508359915433,-2.1197508359915433,-5.264159852721748,-5.264159852721748,-5.264159852721748,0.0,0.0,0.0,560.0074409916992
2020-12-31,567.3863385216163,531.4955495986438,593.4597346214613,567.3863385216163,567.3863385216163,-5.056877299548921,-5.056877299548921,-5.056877299548921,0.7127744359881968,0.7127744359881968,0.7127744359881968,-5.769651735537118,-5.769651735537118,-5.769651735537118,0.0,0.0,0.0,562.3294612220674
2021-01-01,567.3813253628198,535.2308106415275,594.8105241788296,567.3813253628198,567.3813253628198,-4.272228338413283,-4.272228338413283,-4.272228338413283,1.9097870079523922,1.9097870079523922,1.9097870079523922,-6.1820153463656755,-6.1820153463656755,-6.1820153463656755,0.0,0.0,0.0,563.1090970244065
2021-01-02,567.3763124774696,531.9375617313548,590.9048648106549,567.3763124774696,567.3763124774696,-5.681808239700996,-5.681808239700996,-5.681808239700996,0.8124879209142088,0.8124879209142088,0.8124879209142088,-6.494296160615204,-6.494296160615204,-6.494296160615204,0.0,0.0,0.0,561.6945042377686
2021-01-03,567.3712995921193,531.3382500644167,590.7556071326425,567.3712995921193,567.3712995921193,-6.685748528517488,-6.685748528517488,-6.685748528517488,0.016164641072776115,0.016164641072776115,0.016164641072776115,-6.701913169590264,-6.701913169590264,-6.701913169590264,0.0,0.0,0.0,560.6855510636018
2021-01-04,567.366286706769,528.8156096759003,590.1279203833254,567.366286706769,567.366286706769,-7.969982940205508,-7.969982940205508,-7.969982940205508,-1.1672393741201055,-1.1672393741201055,-1.1672393741201055,-6.802743566085402,-6.802743566085402,-6.802743566085402,0.0,0.0,0.0,559.3963037665635
2021-01-05,567.3612738214188,529.3405377755627,586.9844236232642,567.3612738214188,567.3612738214188,-6.961366520206113,-6.961366520206113,-6.961366520206113,-0.16422379582878352,-0.16422379582878352,-0.16422379582878352,-6.797142724377329,-6.797142724377329,-6.797142724377329,0.0,0.0,0.0,560.3999073012127
2021-01-06,567.3562609360685,529.7203184493023,589.0275337269487,567.3562609360685,567.3562609360685,-8.807650286710212,-8.807650286710212,-8.807650286710212,-2.1197508359925057,-2.1197508359925057,-2.1197508359925057,-6.687899450717707,-6.687899450717707,-6.687899450717707,0.0,0.0,0.0,558.5486106493582
2021-01-07,567.3512480507183,530.8331794332465,592.4043251106274,567.3512480507183,567.3512480507183,-5.7673538442440275,-5.7673538442440275,-5.7673538442440275,0.7127744359934752,0.7127744359934752,0.7127744359934752,-6.480128280237503,-6.480128280237503,-6.480128280237503,0.0,0.0,0.0,561.5838942064743
2021-01-08,567.346235165368,531.2318157237414,593.7451362400781,567.346235165368,567.346235165368,-4.271315329536176,-4.271315329536176,-4.271315329536176,1.9097870079539332,1.9097870079539332,1.9097870079539332,-6.181102337490109,-6.181102337490109,-6.181102337490109,0.0,0.0,0.0,563.0749198358318
2021-01-09,567.3412222800177,530.2002132159356,592.0842050322195,567.3412222800177,567.3412222800177,-4.987543989894327,-4.987543989894327,-4.987543989894327,0.8124879209115685,0.8124879209115685,0.8124879209115685,-5.800031910805895,-5.800031910805895,-5.800031910805895,0.0,0.0,0.0,562.3536782901234
2021-01-10,567.3362093946675,531.9917274654156,592.9690850504583,567.3362093946675,567.3362093946675,-5.331630727621651,-5.331630727621651,-5.331630727621651,0.016164641075789354,0.016164641075789354,0.016164641075789354,-5.347795368697439,-5.347795368697439,-5.347795368697439,0.0,0.0,0.0,562.0045786670458
2021-01-11,567.3311965093172,528.9729444073892,592.7222914365527,567.3311965093172,567.3311965093172,-6.003869701798662,-6.003869701798662,-6.003869701798662,-1.167239374121065,-1.167239374121065,-1.167239374121065,-4.8366303276775975,-4.8366303276775975,-4.8366303276775975,0.0,0.0,0.0,561.3273268075186
2021-01-12,567.326183623967,531.3903476873642,592.1649333470322,567.326183623967,567.326183623967,-4.444017824909408,-4.444017824909408,-4.444017824909408,-0.16422379582931498,-0.16422379582931498,-0.16422379582931498,-4.279794029080093,-4.279794029080093,-4.279794029080093,0.0,0.0,0.0,562.8821657990576
2021-01-13,567.3211707386167,533.415731445502,589.1741404552554,567.3211707386167,567.3211707386167,-5.810953504186204,-5.810953504186204,-5.810953504186204,-2.11975083599157,-2.11975083599157,-2.11975083599157,-3.691202668194634,-3.691202668194634,-3.691202668194634,0.0,0.0,0.0,561.5102172344306
2021-01-14,567.3161578532665,534.741550730286,595.1217427044104,567.3161578532665,567.3161578532665,-2.372285485014547,-2.372285485014547,-2.372285485014547,0.7127744359898626,0.7127744359898626,0.7127744359898626,-3.08505992100441,-3.08505992100441,-3.08505992100441,0.0,0.0,0.0,564.943872368252
